smiles,subpocket,bool_pains,bool_brenk,bool_ro3,bool_qed,qed,bool_bb,bool_syba,syba,retro_count,bool_retro
NC(=O)c1ccc(N)cc1,FP,1,0,0,1,0.5473422654963028,1,1,37.47506477215158,,
Nc1ccc2c(c1)C=NC2=O,FP,1,0,1,1,0.5512205768468247,0,0,-12.861384503601382,,
C[C@H]1NC(=O)c2ccc(N)cc21,FP,1,0,1,1,0.5605501553302342,0,0,-27.327653525425976,,
Cc1cc(N)c(=O)n2c1C(=O)NC21CCCCC1,FP,1,1,0,1,0.7203369606026331,0,0,-3.4846277827650503,,
CC1(C)NC(=O)c2cccc(=O)n21,FP,1,1,1,1,0.6201751080954425,0,0,-5.759442700621825,,
O=Cc1nn(C2CC[NH2+]CC2)cc1Cl,FP,1,0,1,1,0.7179074595285864,0,1,11.914784345333675,,
C1CC[C@@]2(CCCNC2)[NH2+]C1,FP,1,1,1,1,0.5005041419774104,0,0,-22.67879386342525,,
C[NH+](C)C/C=C/C=O,FP,1,0,1,0,0.364306727381136,0,0,-7.8525843248296,,
OC1CCOCC1,FP,1,1,1,0,0.4717284353080081,1,1,9.242578997003957,,
CC(C)([O-])c1ccccn1,FP,1,1,1,1,0.5687199219948977,0,1,25.348797066880373,,
CCOC,FP,1,1,1,0,0.4315009980580737,1,1,14.173271476186555,,
NC[C@H]1CC[C@H]([NH3+])CC1,FP,1,1,1,1,0.5035714108298023,0,1,0.6378290278631789,,
NCc1ccc2nc[nH]c2c1Cl,FP,1,1,1,1,0.7034671387943321,0,1,4.816460001645182,,
C[C@H]1OC[C@H]([NH3+])CO1,FP,1,1,1,0,0.4427295839997589,0,0,-6.049905147364898,,
C[C@H](N)c1ccc2[nH]ccc2n1,FP,1,1,1,1,0.6667908084559773,0,1,29.826202268686988,,
N[C@@H]1CCCC[C@H]1[NH3+],FP,1,1,1,0,0.4390616699600092,0,0,-9.703934801902461,,
C[C@H]1C[N@@H+](C)CCN1,FP,1,1,1,0,0.392359151325036,0,0,-27.013096496421532,,
COc1nc(N)nc(N)n1,FP,1,1,0,1,0.5223144928885418,0,1,20.91198661354904,,
Cc1ccc2nc[nH]c2c1Cl,FP,1,1,1,1,0.6403340003619417,0,1,21.326082533379452,,
C[C@@H]1CN(C=O)CC[NH2+]1,FP,1,0,1,0,0.4257694141880539,0,0,-13.580830694191803,,
Cc1c(Cl)cccc1Cl,FP,1,1,0,1,0.5470499369527473,1,1,33.87034918591953,,
CCCNC(=O)C(C)(C)C(N)=O,FP,1,0,0,1,0.5868379573660769,0,1,32.714207726956204,,
NC(N)=O,FP,1,1,0,0,0.3705073514035382,1,1,12.3711326840275,,
c1c[nH]cn1,FP,1,1,1,0,0.4683433019217652,1,1,6.8324247205656805,,
[NH3+][C@H](COc1cccnc1)Cc1ccccc1,FP,1,1,0,1,0.8401431751562809,0,1,74.84322388382736,,
[NH3+][C@@H](COc1cccnc1)Cc1ccccc1,FP,1,1,0,1,0.8401431751562809,0,1,74.84322388382736,,
C[C@@H](N)C(C)(C)C,FP,1,1,1,0,0.4898423475803594,1,1,6.168173737350267,,
CCNc1ccnc(N)n1,FP,1,1,0,1,0.6239127624495189,1,1,38.8134129015489,,
Nc1nccc(N2CCOCC2)n1,FP,1,1,0,1,0.6532074993492707,0,1,42.62869684533671,,
C[C@@H]1COCCN1c1ccnc(N)n1,FP,1,1,0,1,0.6954872742293317,0,1,19.56012171536115,,
C[C@@H]1CCCCN1c1ccnc(N)n1,FP,1,1,0,1,0.7311142366310059,0,1,31.639451110502453,,
C[C@H]1CCCCN1c1ccnc(N)n1,FP,1,1,0,1,0.7311142366310059,0,1,31.639451110502453,,
C[C@@H]1CCCN(c2ccnc(N)n2)C1,FP,1,1,0,1,0.7282289508992896,0,1,43.89909696219436,,
c1ccc(Cn2ccnn2)cc1,FP,1,1,1,1,0.6613641361270438,1,1,51.331899191176035,2.0,1.0
Fc1ccc([C@H]2COC[C@H]2Nc2cnccn2)cc1,FP,1,1,0,1,0.9176813743669416,0,1,33.185916630523664,,
c1cncc(CCNc2cnccn2)c1,FP,1,1,0,1,0.8126796300840123,0,1,77.61554496176909,,
CCc1ccnc(N)n1,FP,1,1,1,1,0.5952125056158412,1,1,28.517245073068032,38.0,1.0
CCCCc1ccnc(N)n1,FP,1,1,1,1,0.7100240320687291,1,1,42.724796282995406,0.0,0.0
c1cn2nc(NCC3CC3)ccc2n1,FP,1,1,1,1,0.7942360996124299,0,1,76.89046537214583,,
N#Cc1c(-c2ccccc2)cc[nH]c1=O,FP,1,1,1,1,0.7569620340149347,0,1,26.401971385582925,,
C[N@H+]1CCCNCC1,FP,1,1,1,0,0.3924249396547354,0,0,-16.9504487499147,,
c1cc2nncn2nc1NC1CCCCC1,FP,1,1,0,1,0.8339364083410992,0,1,72.42690319602062,,
CCNc1nccc(CC#N)n1,FP,1,1,0,1,0.7190613499509125,0,1,40.193444832932045,,
C[N@@H+]1CC[C@H](O)C1,FP,1,1,1,0,0.37292405875763,0,1,2.406679627883729,,
N[C@H]1CC[C@@H]([NH3+])CC1,FP,1,1,1,0,0.4390616699600093,0,0,-4.382634076712127,,
COc1ccc2c(c1CN1CC[NH2+]CC1)OCC2=O,FP,1,1,0,1,0.8096641813540534,0,1,25.90554303941023,,
O=C1COc2c1ccc(O)c2C[NH+]1CCCCCC1,FP,0,1,1,1,0.8332943943126977,0,1,49.876193133395994,,
c1cc2nn[nH]c2nc1NCC1CC[NH2+]CC1,FP,1,1,0,1,0.6817186378514117,0,1,56.497301518137114,,
Clc1cccc(NCC2CC[NH2+]CC2)c1,FP,1,1,1,1,0.8061528331821819,0,1,72.72038780448223,,
CN1CC[NH+](C)CC1,FP,1,1,1,0,0.40133248562671336,1,1,18.180060917081626,,
NC(=O)C[C@H]1CNC(=O)c2cccn21,FP,1,1,0,1,0.6729551449002426,0,0,-6.715075696761877,,
[NH3+]CCNC(=O)C[C@H]1CNC(=O)c2cccn21,FP,1,1,0,1,0.5958546365285886,0,1,7.7177805870337854,,
[NH3+][C@@H]1CCCNC1,FP,1,1,1,0,0.4026375405755626,0,0,-12.559331385978206,,
O=C1CS/C(=N\c2ccccc2Cl)N1,FP,1,0,1,1,0.7977499567711851,0,1,24.17860025282028,,
c1ccc2c(c1)OCO2,FP,1,1,1,1,0.5176682759164258,1,1,24.83848061700253,54.0,1.0
NCC[NH2+]CCO,FP,1,0,0,0,0.3460491173542896,0,1,1.9729177117465944,,
N#Cc1ccc(Cc2cc(O)n3ncc(C=O)c3n2)cc1,FP,0,0,0,1,0.7362644690879185,0,1,49.161526165268384,,
O=Cc1cnn2ccc(NC[C@H]3CC[NH2+]C[C@@H]3F)nc12,FP,1,0,0,1,0.7642842617337442,0,1,13.579479953431509,,
c1cc(-c2cnc3n2CCS3)ccn1,FP,1,1,1,1,0.7103571548704372,0,1,25.01671427838844,,
CC[NH+](C)C,FP,1,1,1,0,0.41307193941793097,1,1,16.238026260411445,,
[NH3+][C@@H]1CCCC[C@H]1Nc1ccn2nccc2n1,FP,1,1,0,1,0.8002203737241246,0,1,55.012819249346336,,
Nc1cnccc1N1CCC[C@H]([NH3+])C1,FP,1,1,0,1,0.6527077305752653,0,1,31.635935088865924,,
C[C@H]1CN(c2ccncc2N)C[C@@H]([NH3+])[C@@H]1O,FP,1,1,0,1,0.5747966787179464,0,0,-0.06729181052306354,,
NCCOCCO,FP,1,0,0,0,0.4486188461866933,1,0,-5.072649219201695,,
[NH3+][C@H]1CCCNC1,FP,1,1,1,0,0.40263754057556267,0,0,-12.559331385978206,,
CC(C)(C)Nc1nnco1,FP,1,1,0,1,0.6396471980003355,0,1,15.919047354075,,
C1CC1,FP,1,1,1,0,0.3814250421649593,1,1,10.958161214651511,,
c1cnc(O[C@H]2C[NH2+]CCC23CC3)cn1,FP,1,1,1,1,0.7390909199861372,0,1,16.557681846087338,,
Nc1nccs1,FP,1,1,1,1,0.5215253330648401,1,1,16.953098337934858,28.0,1.0
Nc1nncs1,FP,1,1,1,1,0.5046578314706381,1,1,13.562704486620008,0.0,0.0
c1cc(O[C@H]2CC[NH2+]C2)ccn1,FP,1,1,1,1,0.6586069201272342,0,1,44.46674371789329,,
N[C@H]1CCC[C@H]([NH3+])C1,FP,1,1,1,0,0.4390616699600092,0,0,-10.936826289889467,,
C[C@@H]1C[C@H]([NH3+])C[C@H](c2ccncc2N)C1,FP,1,1,0,1,0.7242121300961045,0,0,-2.985778385904468,,
Cc1cc(-c2ccncc2N)cc(N)n1,FP,1,1,0,1,0.7327549625112605,0,1,19.101535160629357,,
C[C@H]1NC(=O)c2cc[nH]c21,FP,1,1,1,1,0.5445172929473329,0,0,-11.811208231150855,,
CC[NH3+],FP,1,1,1,0,0.3714914223317165,1,1,11.394622691813655,,
[NH3+]CCO,FP,1,1,1,0,0.3704637091260453,1,1,10.281549401495866,,
NNC=O,FP,1,0,1,0,0.16923031798705804,1,0,-3.7675008089936535,,
CC(=O)NN,FP,1,0,1,0,0.21973488161148289,1,1,13.2411006870485,,
CNC(=O)c1ccccc1[C@H]1CC[NH2+]C1,FP,1,1,1,1,0.7063243432649366,0,1,40.266601783792304,,
CNC1=NC(=O)CS1,FP,1,1,1,1,0.4949209530101055,0,0,-2.422755634960481,,
Cc1ccco1,FP,1,1,1,0,0.4628605847396023,1,1,19.556171766491552,,
COc1cc2ccn(CCN3CC[NH+](C)CC3)c2cc1OC,FP,1,1,0,1,0.8721307981537723,0,1,87.08432254845512,,
c1ccc(N2CC[NH2+]CC2)cc1,FP,1,1,1,1,0.6208178337972532,0,1,44.639436183494645,,
CN1CCNCC1=O,FP,1,1,1,0,0.4400315305747397,1,0,-20.113999202459496,,
Cc1cnccn1,FP,1,1,1,0,0.4745494696119243,1,1,24.3079767249518,,
FC1(F)CC[NH2+]CC1,FP,1,1,1,0,0.4647080559548354,0,1,3.5109045292502747,,
CC1(N)CC1,FP,1,1,1,0,0.4418179578275169,1,0,-5.593213403181752,,
[NH3+][C@@H]1CCNCC[C@H]1F,FP,1,1,1,0,0.4512758970537531,0,0,-30.199373531772896,,
NCc1cccc(N)c1,FP,1,0,1,1,0.5392960867143269,1,1,10.256731790777057,,
C[C@H]1CC[N@H+](C)CC1,FP,1,1,1,0,0.4494966250163545,0,1,18.472803983431746,,
Nc1cnccc1O[C@H]1CC[NH2+]C1,FP,1,1,0,1,0.6371200739385279,0,1,36.267322914041905,,
[NH3+]C[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)c1cccs1,FP,1,1,0,1,0.8699555293273914,0,1,102.27755249463749,,
NC[C@@H]([NH3+])Cc1ccc(C(F)(F)F)cc1,FP,1,1,1,1,0.7764644578647724,0,1,45.527985306910686,,
Cc1ccc(C[C@H]([NH3+])CNc2nncs2)cc1,FP,1,1,0,1,0.8340410879699498,0,1,61.02958850676365,,
Cc1ccc(C[C@H]([NH3+])CN)cc1,FP,1,1,1,1,0.6558219266348982,0,1,35.125281861417925,,
O=C[C@@H]1CC[NH2+]C1,FP,1,0,1,0,0.4111458697342856,0,0,-8.846560205066046,,
O=C(c1cccc(I)c1)[C@@H]1CC[NH2+]C1,FP,1,0,0,1,0.643070331570037,0,1,65.98189566526347,,
O=C(c1ccccc1)[C@@H]1CC[NH2+]C1,FP,1,1,1,1,0.6522217258968798,0,1,41.40537857991222,,
O=C(c1ccc(Br)s1)[C@@H]1CC[NH2+]C1,FP,1,1,1,1,0.7992502794156238,0,1,46.01919121959665,,
O=C(c1cccc(F)c1)[C@@H]1CC[NH2+]C1,FP,1,1,1,1,0.6868485798492628,0,1,48.519248193590705,,
O=CN[C@@H]1C[NH2+]C[C@H]1NC=O,FP,1,0,0,0,0.3767217134108401,0,0,-16.905664455079116,,
C[C@H]1CCC[N@H+](C)C1,FP,1,1,1,0,0.4494966250163545,0,1,9.222254469595724,,
CC(C)([NH3+])CNc1nccc2cnccc12,FP,1,1,0,1,0.8076619530481376,0,1,55.45727688092697,,
C[C@H]([NH3+])CNc1ncnc2sc3c(c12)CCCC3,FP,1,1,0,1,0.8839703341723696,0,1,96.3009133532237,,
C[NH+](C)C[C@@H]1CC[N+]2=C(Cc3ccccc32)C1,FP,1,0,1,1,0.7214955786556394,0,1,17.347178017136713,,
NC1C[NH2+]C1,FP,1,1,1,0,0.3384292663056594,0,0,-7.704822344036497,,
CN[C@]1(C)C[N@H+](C)C1,FP,1,1,1,0,0.4247191786557008,0,0,-2.594578576820304,,
CC1(C)NC(=O)c2ccccc2N1Cc1ccccc1,FP,1,1,0,1,0.9051493497666114,0,1,30.35702673378302,,
CCC[NH+](C)C,FP,1,1,1,0,0.4657239979400232,1,1,20.711099605693022,,
Cn1ccc(C(N)=O)c1,FP,1,1,1,1,0.5677216491377188,0,1,34.303965564955085,,
COc1ccc2c(c1)C1(CC1)C(=O)N2,FP,1,1,1,1,0.7294819167667187,0,1,7.247287087439733,,
CNC(=O)c1cccs1,FP,1,1,1,1,0.6232490855339597,1,1,44.5347287508199,30.0,1.0
C[S@@](=O)c1ccc(-c2ncc[nH]2)cc1,FP,1,1,1,1,0.8141711431179394,0,1,50.86616562272584,,
c1csc(N2CCOCC2)n1,FP,1,1,1,1,0.6279185692025601,1,1,41.12294564689485,0.0,0.0
CCCS(N)(=O)=O,FP,1,1,0,1,0.5469392507695362,1,1,21.1885638416771,,
CS(N)(=O)=O,FP,1,1,0,0,0.415070921162109,1,1,13.481720360482454,,
C[C@@H]([NH3+])[C@H]1CC[C@H](C(N)=O)CC1,FP,1,1,0,1,0.5985444034190793,0,1,27.372050574019713,,
C[C@H]1C[NH2+]CCCN1,FP,1,1,1,0,0.4134084724453475,0,0,-18.57765109337097,,
NC(=O)[C@H]1CC[C@@H]([NH3+])CC1,FP,1,1,0,1,0.4989870771117795,0,1,29.87003669734457,,
NC(=O)[C@@H]1C[NH2+]C[C@H]1c1ccc(Cl)cc1,FP,1,1,1,1,0.7372622719528071,0,1,28.315361792596175,,
CNC(=O)Nc1nccs1,FP,1,1,1,1,0.6358243223889621,0,1,45.228397563634346,,
CC(C)([NH3+])CNc1ncnc2cnccc12,FP,1,1,0,1,0.7840324708383861,0,1,55.17499948755416,,
COc1cccc(CC(N)=O)c1,FP,1,1,1,1,0.7171539658854801,1,1,68.42783043258464,0.0,0.0
NC(=O)Cc1ccccc1,FP,1,1,1,1,0.6373688859267749,1,1,47.45197482999665,22.0,1.0
O=CNCc1ccccc1,FP,1,0,1,1,0.6136620972835578,1,1,18.78526192607925,,
NC(=O)N1CCCC1,FP,1,1,1,0,0.4787891178430094,1,1,21.532076679100946,,
NC(=O)N1CCC[C@@H]1c1ccccc1,FP,1,1,1,1,0.7219249962754848,0,1,41.086368352142074,,
[NH3+]Cc1ccc(O)c(F)c1,FP,1,1,1,1,0.5806817925819461,0,1,41.72803100694738,,
[NH3+]Cc1ccc(C=O)cc1,FP,1,0,1,1,0.5814539021786307,0,1,33.55162207467533,,
O=C1N[C@]2(CC[C@](O)(c3ccc(F)cc3)CC2)Nc2ccsc21,FP,1,1,0,1,0.7514285587729687,0,1,11.248586387146199,,
COc1cccc(F)c1,FP,1,1,1,1,0.5574315586180905,1,1,45.753624243014954,152.0,1.0
c1ccc2scnc2c1,FP,1,1,1,1,0.5397735725540235,1,1,40.1634330620127,56.0,1.0
c1ccc(C[NH+]2CCNCC2)nc1,FP,1,1,1,1,0.6125288659106507,0,1,47.20031288358762,,
Cc1ccc(C(N)=O)cc1,FP,1,1,1,1,0.6150947811524279,1,1,42.17636453506214,10.0,1.0
C[C@@H](CO)NC=O,FP,1,0,1,0,0.4552726040475829,1,0,-1.7414521940646563,,
CC(C)(CO)NC=O,FP,1,0,1,0,0.4896257384836015,1,1,1.2962638251036758,,
CC1(C)Oc2cccnc2NC1=O,FP,1,1,1,1,0.6488269281795007,0,1,3.1293119405018346,,
N[C@@H]1CCOC[C@@H]1[NH3+],FP,1,1,0,0,0.3988630110096862,0,0,-11.984148118972987,,
NCC1CC[NH2+]CC1,FP,1,1,1,0,0.448246182057249,0,0,-0.8300878380040331,,
N[C@@H]1[C@H]2C[C@H]3C[C@@H]1C[C@](O)(C3)C2,FP,1,1,1,1,0.5624420631373632,1,0,-38.87130743260326,,
O=C(N[C@H]1CCNC1)c1ccccc1,FP,1,1,1,1,0.7231983347145071,0,1,24.80085598415031,,
Cc1n[nH]cc1C[N@H+]1C[C@@H](O)C1,FP,1,1,1,1,0.5020249910956694,0,1,31.464506063248553,,
CC1CCOCC1,FP,1,1,1,0,0.4472009406681704,1,1,8.398560483220471,,
C[N@H+]1CC[C@@H](O)C1,FP,1,1,1,0,0.37292405875763,0,1,2.406679627883729,,
C[N@H+]1C[C@@H](O)C1,FP,1,1,1,0,0.34738572669670464,0,0,-2.5764272879038663,,
C[N@H+]1C[C@H](O)C1,FP,1,1,1,0,0.34738572669670464,0,0,-2.5764272879038663,,
Cc1n[nH]cc1C[N@H+]1C[C@H](O)C1,FP,1,1,1,1,0.5020249910956694,0,1,31.464506063248553,,
Cc1cocn1,FP,1,1,1,0,0.4669999672734714,1,1,12.20380531148852,,
CNC(=O)c1ccc(NC(=O)c2ccccc2)cc1,FP,1,1,1,1,0.8825669960380355,0,1,119.54447682479382,,
C[C@@H](O)[C@H]1CNC(=O)C1,FP,1,1,1,1,0.5013108715022515,0,0,-10.791436285343595,,
C[C@@H](O)[C@H]1CNC(=O)O1,FP,1,1,1,1,0.5028755022895512,0,0,-21.142658592411724,,
Cc1c[nH]cc1C[N@H+]1C[C@H](O)C1,FP,1,1,1,1,0.5237913368081537,0,1,14.901973196624109,,
CCCC[NH3+],FP,1,1,1,0,0.4782981722342986,1,1,16.907813156013223,,
NC[C@H]1CCC[NH2+]C1,FP,1,1,1,0,0.448246182057249,0,1,1.6669316868085844,,
C[C@H]([NH3+])CN,FP,1,1,1,0,0.3944629049207539,1,1,0.7515135119389521,,
N[C@H]1CCCC[C@@H]1[NH3+],FP,1,1,1,0,0.4390616699600092,0,0,-9.703934801902461,,
c1ccc2c(c1)CC[NH2+]CC2,FP,1,1,1,1,0.5464708721597851,0,1,24.545106734225374,,
c1ccc2sccc2c1,FP,1,1,1,1,0.5193756104894537,1,1,41.037837130138456,44.0,1.0
c1ccc2snnc2c1,FP,1,1,1,1,0.550428797024282,0,1,42.67583493346429,,
NCCCNC(=O)c1cccs1,FP,1,0,0,1,0.6808132839330598,1,1,49.436934600435286,,
CCCNC(=O)c1cccs1,FP,1,1,1,1,0.7351655888224627,1,1,70.00036751857711,0.0,0.0
C1CCNC1,FP,1,1,1,0,0.4347944578283113,1,0,-4.879758473383843,,
CCCNC(=O)C1CCC1,FP,1,1,1,1,0.6305306884588044,0,1,51.543090648738115,,
NCCCNC(=O)C1CCC1,FP,1,0,0,1,0.5732378316827521,0,1,26.55046928011166,,
c1nnn[n-]1,FP,1,1,0,0,0.3848452229200757,0,1,13.506474971814797,,
c1cc2n(n1)CCC2,FP,1,1,1,0,0.4809990474574326,0,0,-0.5156190604261033,,
CC(=O)Nc1ncc[nH]1,FP,1,1,1,1,0.5692234054682064,1,1,22.65667484397205,0.0,0.0
Nc1ncnc2ccccc12,FP,1,1,1,1,0.6058167298330609,1,1,40.815128069192745,0.0,0.0
c1ccc2ncncc2c1,FP,1,1,1,1,0.5412819114011972,1,1,36.82228119064453,20.0,1.0
Cn1ccc(=O)n1C,FP,1,1,1,0,0.4533161283291339,1,1,16.01352156252611,,
NC(=O)c1ccc(-c2ncc[nH]2)cc1,FP,1,1,0,1,0.7404116491009215,0,1,60.831709032542584,,
c1cc(N2CCOCC2)ccn1,FP,1,1,1,1,0.616780765523831,1,1,39.76893665023137,0.0,0.0
c1cnc2cc[nH]c2c1,FP,1,1,1,1,0.5583728365871126,1,1,42.00991508813672,4.0,1.0
c1ncc2cc[nH]c2n1,FP,1,1,1,1,0.5607362152362961,1,1,30.638319580918225,40.0,1.0
COc1ccc(C#N)cc1,FP,1,1,1,1,0.5820968638734554,1,1,41.141442360740854,68.0,1.0
O[C@H]1CC[C@@H](O)CC1,FP,1,1,1,0,0.47703012466075206,1,1,9.51115602276504,,
Cc1cccnc1,FP,1,1,1,0,0.4719983679006756,1,1,33.268042495590585,,
Cc1ccccc1NS(C)(=O)=O,FP,1,1,1,1,0.7559303335329448,1,1,55.031350581705716,4.0,1.0
COC(=O)c1cc(N)ccc1Br,FP,1,0,1,1,0.5908647172671523,1,1,47.93567303635112,,
C[N@H+]1CC[C@](C)([NH3+])CC1,FP,1,1,1,0,0.39152499178731504,0,1,4.229976284064526,,
CCc1cccc(CC)c1NC=O,FP,1,0,0,1,0.7027776255616199,1,1,29.85743955818602,,
N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,FP,1,1,1,1,0.5620664127719119,1,0,-9.665993315443721,,
CC(C)(C)O,FP,1,1,1,0,0.4498276567484776,1,1,10.415368087318825,,
CC[C@@H](NC=O)c1ccccc1Cl,FP,1,0,0,1,0.73894760099821,0,1,38.765115726511524,,
CC(C)(C)CN,FP,1,1,1,0,0.4682020036523226,1,1,2.5618355841385343,,
CCc1n[nH]c(CC)c1NC=O,FP,1,0,0,1,0.6596365387826341,0,1,10.498554388499649,,
COc1ccc(O)c(F)c1F,FP,1,1,1,1,0.6767326732544006,0,1,23.06191830234816,,
CC1(O)CCCCC1,FP,1,1,1,1,0.5079019235818326,1,1,2.56832608302477,0.0,0.0
N#Cc1cc(Cl)c(C=O)c(Cl)c1,FP,1,0,1,1,0.6534341506473446,0,1,12.79512221866796,,
COc1ccc(OC)cc1,FP,1,1,1,1,0.6189113153967104,1,1,30.719010005582966,150.0,1.0
N#CCC(=O)N1C[C@@H]2C[C@H]1CN2,FP,1,1,1,1,0.5681069504953837,0,0,-29.50362321490105,,
O=Cc1ccccc1Cl,FP,1,0,1,1,0.5466495888095017,1,1,29.231865880502447,,
Cc1cccc(C)c1,FP,1,1,1,0,0.475757685340321,1,1,29.59963830222623,,
COc1ccccc1-c1ncn(C)n1,FP,1,1,1,1,0.7181654973356195,0,1,41.043797026016776,,
COc1ccccc1C(=O)NCc1ccccn1,FP,1,1,0,1,0.8919724674133183,0,1,120.75570932638674,,
Nc1ccc(N)cc1,FP,0,0,1,0,0.4839273658917496,1,1,17.527255831700447,,
Nc1ccc2nc[nH]c2c1,FP,1,0,1,1,0.529376991011898,1,1,41.73037536038879,,
CC(C)[C@@H](C)NC=O,FP,1,0,1,1,0.5408707133897528,1,1,1.7938893919393006,,
CCS(N)(=O)=O,FP,1,1,0,0,0.483451031238644,1,1,16.353872148786195,,
N#CCc1ccccc1,FP,1,1,1,1,0.5493761204967549,1,1,39.80351054193176,44.0,1.0
C#CC,FP,1,0,1,0,0.3477280954795359,1,1,7.858355623555608,,
CCC(=O)[O-],FP,1,1,1,0,0.4051790062235932,1,1,17.38867392685245,,
[O-][C@@H](c1ccccn1)C(F)(F)F,FP,1,1,1,1,0.6405669463363217,0,1,29.349439763640905,,
C[C@@H]([O-])c1ccccn1,FP,1,1,1,1,0.5435086905957085,0,1,27.46590864437186,,
C[C@H]([O-])c1ccccn1,FP,1,1,1,1,0.5435086905957085,0,1,27.46590864437186,,
CC(C)(O)c1ccccn1,FP,1,1,1,1,0.6326615631270305,0,1,30.1652924377597,,
c1cn(CC2CC2)cn1,FP,1,1,1,1,0.5776518339424863,0,1,34.645528985462185,,
Cn1ccnc1C1CC[NH2+]CC1,FP,1,1,1,1,0.6189209313796421,0,1,18.803250598430573,,
On1ccc2ncccc21,FP,1,0,1,1,0.5508359808567833,0,1,23.99659029466949,,
C[C@H]1CN(c2cccnn2)CC[NH2+]1,FP,1,1,1,1,0.6166768733058452,0,1,29.737454603658644,,
C[NH2+]C1CCN(S(N)(=O)=O)CC1,FP,1,1,0,1,0.5252782420666751,0,1,30.745918023463826,,
CCCN1C(=O)c2ccccc2C1=O,FP,1,0,1,1,0.663763828286897,1,1,40.759564635771255,,
C[C@H](O)CN,FP,1,1,1,0,0.4337552925789797,1,0,-1.2235618091132696,,
CC(C)[NH+]1CCCCC1,FP,1,1,1,1,0.5232016114018909,0,1,28.71467841434284,,
O=C(CO)N1CCCCC1,FP,1,1,1,1,0.5605948268287293,1,1,35.74886219582119,0.0,0.0
c1cnc(N2CCN(c3cccnn3)CC2)nc1,FP,1,1,0,1,0.7680513987777107,0,1,64.9484973603003,,
CN(C)c1cccnn1,FP,1,1,1,1,0.5455045236550637,1,1,35.40051654445047,0.0,0.0
C[NH+]1CCN(c2cccnn2)CC1,FP,1,1,1,1,0.5884365228163201,0,1,48.014951080735464,,
c1ccc2[nH]c(C[NH+]3CCNCC3)nc2c1,FP,1,1,1,1,0.6378980511865159,0,1,64.06116884574203,,
c1ccc2[nH]c(C3CCNCC3)nc2c1,FP,1,1,1,1,0.7408317789287563,1,1,35.269265938241745,62.0,1.0
C1=C(c2c[nH]c3ccccc23)CCNC1,FP,1,1,1,1,0.7237561979226631,1,1,9.110330584620314,60.0,1.0
O=C(Nc1ccccc1)C1CCNCC1,FP,1,1,1,1,0.7683358300829247,0,1,44.0833419156309,,
NC(=O)COC=O,FP,1,0,0,0,0.44852617582574206,0,0,-5.161348195834173,,
C[C@H](OC=O)C(N)=O,FP,1,0,0,0,0.4834794032979778,0,0,-3.0155167096896616,,
N#Cc1ccccc1,SE,1,1,1,0,0.4884445703746373,1,1,32.155372434738986,,
CC(=O)N(C)c1ccccc1,SE,1,1,1,1,0.5944047579099423,1,1,48.87451567820597,20.0,1.0
C[NH+]1CCN(c2ccncn2)CC1,SE,1,1,1,1,0.5884365228163201,0,1,45.13287976096305,,
Cc1nccc(N2CC[NH+](CCO)CC2)n1,SE,1,1,0,1,0.6535026362456888,0,1,61.544107220923344,,
C[NH+]1CCN(c2ccccc2)CC1,SE,1,1,1,1,0.6353264003484135,0,1,60.3293714190546,,
Cc1ccccn1,SE,1,1,1,0,0.4719983679006756,1,1,31.84567329848205,,
c1ccc(N2CC[NH2+]CC2)cc1,SE,1,1,1,1,0.6208178337972531,0,1,44.639436183494645,,
C[NH+](C)CCOc1ccccc1,SE,1,1,0,1,0.6748268089601501,0,1,76.2557152077007,,
CCOc1ccccc1,SE,1,1,1,1,0.5832071586937729,1,1,46.0363126688737,82.0,1.0
c1ccc2ncncc2c1,SE,1,1,1,1,0.5412819114011972,1,1,36.82228119064453,34.0,1.0
COc1cccc(N2CCCCC2)c1,SE,1,1,1,1,0.7122842839730871,1,1,72.65623901687546,16.0,1.0
c1cnn(C2CC[NH2+]CC2)c1,SE,1,1,1,1,0.5929720544521278,0,1,32.769425017297216,,
C1CCNCC1,SE,1,1,1,0,0.4576362279207808,1,0,-4.958769530948752,,
Cc1cc[nH]n1,SE,1,1,1,0,0.4904468907838007,1,1,18.68420451054827,,
Cc1csc(C(C)(C)O)n1,SE,1,1,1,1,0.6724459340107222,0,1,29.03992410140068,,
Cc1csc([C@](C)(O)CO)n1,SE,1,1,1,1,0.6901390081417058,0,1,33.290692664162805,,
COc1ccccn1,SE,1,1,1,1,0.5381831574540579,1,1,37.994060438807296,78.0,1.0
CS(=O)(=O)c1ccccc1,SE,1,1,1,1,0.6095920823457684,1,1,42.27054499320996,110.0,1.0
Cn1ccnn1,SE,1,1,1,0,0.435136594916293,1,1,17.757048989712764,,
COc1cccc(OC)c1OC,SE,1,1,1,1,0.6872625590458662,1,1,39.05837888058208,100.0,1.0
c1nc2cc(C[NH+]3CCCCC3)ccc2[nH]1,SE,1,1,1,1,0.7749308136001286,0,1,79.42455166895554,,
Cc1ccc2nc[nH]c2c1,SE,1,1,1,1,0.5820392325335273,1,1,47.15723904867951,24.0,1.0
CC(C)(O)[C@H]1CC[N@H+](Cc2ccc3[nH]/c(=N\C=O)[nH]c3c2)CC1,SE,1,0,0,1,0.6038748280182614,0,1,43.347879968460724,,
